Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Roll	Pitch	Yaw	Time Stamp	    UTC Time	UTC Date	
(m.s^-2)	(m.s^-2)	(m.s^-2)	(°.s^-1)	(°.s^-1)	(°.s^-1)	(°)	(°)	(°)	(s)	(HH:MM:SS.SS	(YYYY-MM-DD)	
0.45	0.09	-9.744	-0.118629	-0.000203	0.003079	-0.424617	2.47222	57.633341	1891.334	13:50.7	3/16/2024	41.334
0.502	-0.029	-9.844	-0.011423	0.006351	-0.018578	-0.424283	2.471625	57.633198	1891.348	13:50.7	3/16/2024	41.348
0.435	0.074	-9.775	-0.045091	0.099618	-0.08246	-0.423535	2.472115	57.632952	1891.362	13:50.7	3/16/2024	41.362
0.394	0.094	-9.623	-0.007124	0.071938	-0.075675	-0.423739	2.472387	57.632911	1891.376	13:50.7	3/16/2024	41.376
0.418	0.071	-9.823	-0.084043	-0.10286	-0.015948	-0.425305	2.472126	57.633205	1891.39	13:50.7	3/16/2024	41.39
0.443	-0.058	-9.77	-0.055373	-0.052268	-0.038798	-0.426648	2.471994	57.633293	1891.404	13:50.8	3/16/2024	41.404
0.477	0.087	-9.874	-0.050908	-0.027928	-0.019926	-0.427104	2.47172	57.633307	1891.418	13:50.8	3/16/2024	41.418
0.471	-0.003	-9.846	0.098555	0.140458	-0.045037	-0.42689	2.471407	57.633232	1891.432	13:50.8	3/16/2024	41.432
0.46	0.004	-9.84	0.100716	0.13093	-0.053851	-0.426642	2.471493	57.633088	1891.446	13:50.8	3/16/2024	41.446
0.449	0.01	-9.834	0.102877	0.121402	-0.062664	-0.426393	2.471578	57.632959	1891.46	13:50.8	3/16/2024	41.46
0.438	0.017	-9.828	0.105038	0.111874	-0.071478	-0.426145	2.471663	57.632829	1891.474	13:50.8	3/16/2024	41.474
0.426	0.023	-9.822	0.1072	0.102346	-0.080291	-0.425896	2.471749	57.632679	1891.488	13:50.8	3/16/2024	41.488
0.415	0.03	-9.816	0.109361	0.092818	-0.089105	-0.425648	2.471834	57.632549	1891.502	13:50.9	3/16/2024	41.502
0.404	0.037	-9.81	0.111522	0.08329	-0.097918	-0.425399	2.471919	57.632405	1891.516	13:50.9	3/16/2024	41.516
0.393	0.043	-9.803	0.113683	0.073762	-0.106732	-0.425151	2.472005	57.632269	1891.53	13:50.9	3/16/2024	41.53
0.418	0.054	-9.682	-0.061324	0.062729	-0.022661	-0.425689	2.471926	57.631914	1891.544	13:50.9	3/16/2024	41.544
0.442	0.052	-9.727	0.008878	0.022223	0.018225	-0.425791	2.471956	57.631961	1891.558	13:50.9	3/16/2024	41.558
0.433	0.052	-9.736	-0.075909	-0.045694	-0.049438	-0.425529	2.472094	57.632221	1891.572	13:50.9	3/16/2024	41.572
0.474	0.047	-9.766	0.007566	0.007325	-0.037865	-0.425046	2.472382	57.631975	1891.586	13:50.9	3/16/2024	41.586
0.431	0.048	-9.945	-0.024183	0.045159	-0.060463	-0.425305	2.472287	57.632002	1891.6	13:50.9	3/16/2024	41.6
0.472	-0.022	-9.818	0.055846	0.104566	-0.065992	-0.425896	2.472126	57.632221	1891.614	13:51.0	3/16/2024	41.614
0.421	0.094	-9.84	-0.054384	0.006468	-0.031897	-0.426577	2.472185	57.632631	1891.628	13:51.0	3/16/2024	41.628
0.448	0.064	-9.787	0.029476	0.040244	-0.019343	-0.426841	2.471849	57.63287	1891.642	13:51.0	3/16/2024	41.642
0.459	0.17	-9.839	-0.064331	0.024184	-0.033093	-0.42664	2.471675	57.632761	1891.656	13:51.0	3/16/2024	41.656
0.472	0.138	-9.892	-0.08731	-0.012534	-0.035704	-0.425911	2.471806	57.632241	1891.67	13:51.0	3/16/2024	41.67
0.463	0.054	-9.903	0.002982	0.028224	-0.02491	-0.425183	2.471937	57.631709	1891.684	13:51.0	3/16/2024	41.684
0.456	0.017	-9.837	-0.069905	0.09751	-0.040779	-0.424384	2.471931	57.631668	1891.698	13:51.0	3/16/2024	41.698
0.384	0.2	-9.731	0.011127	0.05552	-0.027817	-0.423701	2.471893	57.631989	1891.712	13:51.1	3/16/2024	41.712
0.451	0.095	-9.758	-0.071157	0.059516	-0.008645	-0.424025	2.472295	57.632084	1891.726	13:51.1	3/16/2024	41.726
0.431	0.126	-9.631	0.083493	0.044513	-0.061797	-0.423653	2.473508	57.631818	1891.74	13:51.1	3/16/2024	41.74
0.454	0.04	-9.766	-0.079878	0.018629	-0.069107	-0.423198	2.474819	57.631415	1891.754	13:51.1	3/16/2024	41.754
0.464	-0.041	-9.841	0.065623	0.066253	-0.02486	-0.423229	2.47556	57.630985	1891.768	13:51.1	3/16/2024	41.768
0.472	-0.056	-9.827	0.083627	0.07753	-0.012258	-0.423446	2.475274	57.630957	1891.782	13:51.1	3/16/2024	41.782
0.471	-0.036	-9.832	0.069986	0.065543	-0.013546	-0.423693	2.474817	57.631005	1891.796	13:51.1	3/16/2024	41.796
0.471	-0.015	-9.837	0.056345	0.053556	-0.014834	-0.423941	2.47436	57.631053	1891.81	13:51.2	3/16/2024	41.81
0.47	0.005	-9.842	0.042704	0.041569	-0.016122	-0.424189	2.473902	57.631087	1891.824	13:51.2	3/16/2024	41.824
0.469	0.026	-9.847	0.029063	0.029582	-0.017411	-0.424436	2.473445	57.631128	1891.838	13:51.2	3/16/2024	41.838
0.468	0.046	-9.852	0.015422	0.017595	-0.018699	-0.424684	2.472988	57.631169	1891.852	13:51.2	3/16/2024	41.852
0.468	0.066	-9.857	0.001781	0.005608	-0.019987	-0.424932	2.47253	57.631217	1891.866	13:51.2	3/16/2024	41.866
0.467	0.087	-9.862	-0.01186	-0.006379	-0.021275	-0.425179	2.472073	57.631258	1891.88	13:51.2	3/16/2024	41.88
0.425	0.175	-9.735	0.019565	0.086745	-0.01384	-0.424955	2.472119	57.631374	1891.894	13:51.2	3/16/2024	41.894
0.435	0.117	-9.536	-0.036757	0.049268	-0.021957	-0.423552	2.473423	57.631675	1891.908	13:51.3	3/16/2024	41.908
0.403	0.147	-9.773	-0.062	0.006314	-0.021684	-0.42294	2.474219	57.631476	1891.922	13:51.3	3/16/2024	41.922
0.456	-0.009	-9.83	-0.101448	0.03504	0.010635	-0.422701	2.474531	57.631524	1891.936	13:51.3	3/16/2024	41.936
0.408	0.081	-9.738	-0.008999	-0.00444	-0.022238	-0.422783	2.47431	57.63203	1891.95	13:51.3	3/16/2024	41.95
0.427	0.058	-9.791	-0.079709	-0.016769	-0.025289	-0.424349	2.473392	57.632057	1891.964	13:51.3	3/16/2024	41.964
0.513	-0.047	-9.868	0.046162	0.053989	-0.096536	-0.425676	2.472901	57.631675	1891.978	13:51.3	3/16/2024	41.978
0.433	0.073	-9.671	-0.069919	0.082955	-0.041264	-0.426714	2.472719	57.631108	1891.992	13:51.3	3/16/2024	41.992
0.41	0.102	-9.668	-0.05243	-0.005937	-0.045713	-0.427089	2.472471	57.631395	1892.006	13:51.4	3/16/2024	42.006
0.438	0.026	-9.726	-0.048147	0.006182	-0.015947	-0.427463	2.472223	57.631675	1892.02	13:51.4	3/16/2024	42.02
0.454	0.004	-9.81	-0.039431	0.014151	-0.005145	-0.427838	2.471975	57.631975	1892.034	13:51.4	3/16/2024	42.034
0.446	0.13	-9.897	-0.035358	-0.03229	-0.032104	-0.428212	2.471726	57.632269	1892.048	13:51.4	3/16/2024	42.048
0.444	0.086	-9.743	0.104788	0.123739	-0.058213	-0.428043	2.472029	57.632583	1892.062	13:51.4	3/16/2024	42.062
0.41	0.193	-9.689	0.007666	0.132424	-0.057312	-0.427212	2.472795	57.632399	1892.076	13:51.4	3/16/2024	42.076
0.473	0.089	-9.792	-0.067608	0.09173	-0.127544	-0.42562	2.474055	57.631511	1892.09	13:51.4	3/16/2024	42.09
0.43	0.127	-9.851	-0.060743	0.029219	-0.012214	-0.425112	2.473576	57.631429	1892.104	13:51.5	3/16/2024	42.104
0.444	0.069	-9.664	-0.06401	0.04324	-0.023813	-0.425043	2.473267	57.631101	1892.118	13:51.5	3/16/2024	42.118
0.445	0.196	-9.788	-0.096568	-0.076649	-0.015782	-0.425295	2.473062	57.630691	1892.132	13:51.5	3/16/2024	42.132
0.443	0.178	-9.801	-0.089016	-0.058194	-0.022921	-0.425492	2.472716	57.630773	1892.146	13:51.5	3/16/2024	42.146
0.441	0.159	-9.815	-0.081465	-0.03974	-0.03006	-0.425689	2.47237	57.630848	1892.16	13:51.5	3/16/2024	42.16
0.438	0.141	-9.828	-0.073913	-0.021285	-0.037199	-0.425885	2.472024	57.63093	1892.174	13:51.5	3/16/2024	42.174
0.436	0.123	-9.842	-0.066361	-0.00283	-0.044338	-0.426082	2.471678	57.631012	1892.188	13:51.5	3/16/2024	42.188
0.434	0.104	-9.855	-0.05881	0.015625	-0.051478	-0.426279	2.471332	57.631094	1892.202	13:51.6	3/16/2024	42.202
0.431	0.086	-9.869	-0.051258	0.03408	-0.058617	-0.426475	2.470986	57.631176	1892.216	13:51.6	3/16/2024	42.216
0.429	0.067	-9.882	-0.043707	0.052535	-0.065756	-0.426672	2.47064	57.631258	1892.23	13:51.6	3/16/2024	42.23
0.451	0.038	-9.804	0.064024	0.085912	-0.103079	-0.426875	2.470614	57.630964	1892.244	13:51.6	3/16/2024	42.244
0.425	0.174	-9.89	-0.063402	-0.025438	-0.019717	-0.426771	2.470082	57.630862	1892.258	13:51.6	3/16/2024	42.258
0.437	0.102	-9.749	0.058255	0.029706	-0.058301	-0.42624	2.46947	57.630766	1892.272	13:51.6	3/16/2024	42.272
0.422	0.217	-9.64	-0.036467	0.014732	-0.07286	-0.42452	2.470663	57.629701	1892.286	13:51.6	3/16/2024	42.286
0.477	0.082	-9.782	-0.003508	-0.003617	-0.071829	-0.424382	2.470361	57.629318	1892.3	13:51.6	3/16/2024	42.3
0.444	0.047	-9.902	-0.040829	0.023672	-0.015228	-0.425098	2.469768	57.629414	1892.314	13:51.7	3/16/2024	42.314
0.432	0.019	-9.706	-0.038507	0.109989	-0.023474	-0.426367	2.469947	57.630063	1892.328	13:51.7	3/16/2024	42.328
0.402	0.155	-9.715	-0.096172	-0.014035	-0.02907	-0.42571	2.47003	57.630247	1892.342	13:51.7	3/16/2024	42.342
0.463	0.054	-9.786	0.030833	0.034177	-0.0066	-0.425148	2.470088	57.630384	1892.356	13:51.7	3/16/2024	42.356
0.447	0.042	-9.859	0.011265	0.032785	-0.008323	-0.425144	2.470132	57.630602	1892.37	13:51.7	3/16/2024	42.37
0.431	0.029	-9.932	-0.008302	0.031394	-0.010046	-0.42514	2.470175	57.630834	1892.384	13:51.7	3/16/2024	42.384
0.454	-0.001	-9.852	0.076683	0.061049	-0.012618	-0.425709	2.470467	57.631395	1892.398	13:51.7	3/16/2024	42.398
0.417	0.016	-9.758	-0.060256	0.082602	-0.023552	-0.426527	2.470917	57.632241	1892.412	13:51.8	3/16/2024	42.412
0.423	0.064	-9.774	0.00617	0.019674	0.006709	-0.426265	2.471199	57.632972	1892.426	13:51.8	3/16/2024	42.426
0.446	0.121	-9.835	-0.023492	-0.023361	-0.046984	-0.425138	2.470931	57.633054	1892.44	13:51.8	3/16/2024	42.44
0.427	0.148	-9.676	0.12518	0.066584	-0.091976	-0.42416	2.470785	57.632781	1892.454	13:51.8	3/16/2024	42.454
0.475	0.131	-9.887	-0.034904	0.046357	-0.027562	-0.424415	2.471494	57.632248	1892.468	13:51.8	3/16/2024	42.468
0.45	-0.024	-9.842	0.013161	0.107881	-0.050411	-0.425499	2.471129	57.631811	1892.482	13:51.8	3/16/2024	42.482
0.459	0.059	-9.817	-0.134891	0.052404	-0.080767	-0.425323	2.470742	57.63134	1892.496	13:51.8	3/16/2024	42.496
0.461	0.046	-9.806	-0.122755	0.04664	-0.063623	-0.423282	2.470565	57.630848	1892.51	13:51.9	3/16/2024	42.51
0.462	0.032	-9.796	-0.110618	0.040875	-0.046478	-0.423559	2.471162	57.631128	1892.524	13:51.9	3/16/2024	42.524
0.464	0.018	-9.786	-0.098482	0.03511	-0.029334	-0.423837	2.471758	57.631415	1892.538	13:51.9	3/16/2024	42.538
0.466	0.004	-9.776	-0.086345	0.029346	-0.01219	-0.424114	2.472354	57.631688	1892.552	13:51.9	3/16/2024	42.552
0.468	-0.009	-9.766	-0.074209	0.023581	0.004954	-0.424392	2.47295	57.631968	1892.566	13:51.9	3/16/2024	42.566
0.469	-0.023	-9.755	-0.062072	0.017816	0.022099	-0.424669	2.473547	57.632241	1892.58	13:51.9	3/16/2024	42.58
0.445	0.008	-9.804	-0.049211	0.008933	0.000761	-0.424967	2.473856	57.632426	1892.594	13:51.9	3/16/2024	42.594
0.474	0.083	-9.787	0.103885	0.108273	-0.078331	-0.425317	2.473447	57.632399	1892.608	13:52.0	3/16/2024	42.608
0.447	0.113	-9.668	-0.004882	0.030324	-0.083192	-0.425	2.473859	57.631927	1892.622	13:52.0	3/16/2024	42.622
0.448	0.05	-9.796	-0.038335	-0.0005	-0.036445	-0.425048	2.474067	57.631716	1892.636	13:52.0	3/16/2024	42.636
0.451	0.071	-9.987	-0.146746	0.021326	-0.019554	-0.425732	2.473819	57.631955	1892.65	13:52.0	3/16/2024	42.65
0.444	0.088	-9.857	0.087623	0.054225	0.003631	-0.425383	2.473045	57.633061	1892.664	13:52.0	3/16/2024	42.664
0.438	0.119	-9.851	-0.036716	0.056562	0.031936	-0.42476	2.472719	57.633368	1892.678	13:52.0	3/16/2024	42.678
0.432	0.134	-9.624	0.052583	0.129627	-0.079671	-0.423884	2.47303	57.633061	1892.692	13:52.0	3/16/2024	42.692
0.395	0.181	-9.644	-0.059307	0.092334	-0.061525	-0.422726	2.475155	57.632419	1892.706	13:52.1	3/16/2024	42.706
0.503	0.017	-9.828	0.00537	0.089739	-0.046823	-0.422886	2.475905	57.63244	1892.72	13:52.1	3/16/2024	42.72
0.488	0.028	-9.765	-0.062181	0.066089	-0.024026	-0.423574	2.476105	57.63272	1892.734	13:52.1	3/16/2024	42.734
0.474	0.039	-9.702	-0.129732	0.042438	-0.001229	-0.424262	2.476306	57.632993	1892.748	13:52.1	3/16/2024	42.748
0.426	0.031	-9.865	-0.043119	-0.056122	-0.062108	-0.425051	2.475316	57.632863	1892.762	13:52.1	3/16/2024	42.762
0.485	0.001	-9.777	-0.032155	0.065442	-0.075277	-0.425241	2.474712	57.63231	1892.776	13:52.1	3/16/2024	42.776
0.41	0.238	-9.761	0.013024	0.064784	-0.104398	-0.42461	2.474886	57.631258	1892.79	13:52.1	3/16/2024	42.79
0.432	0.056	-9.743	-0.048441	-0.005197	-0.036926	-0.426119	2.474953	57.631142	1892.804	13:52.2	3/16/2024	42.804
0.439	-0.012	-9.826	-0.044852	0.009032	-0.031105	-0.427693	2.474707	57.631442	1892.818	13:52.2	3/16/2024	42.818
0.449	0.014	-9.843	-0.060478	-0.04917	-0.01124	-0.428938	2.474126	57.632016	1892.832	13:52.2	3/16/2024	42.832
0.465	0.078	-9.864	0.07393	0.04904	-0.025139	-0.42792	2.472951	57.632337	1892.846	13:52.2	3/16/2024	42.846
0.424	0.125	-9.741	-0.020181	0.084464	-0.060199	-0.426995	2.472491	57.632405	1892.86	13:52.2	3/16/2024	42.86
0.433	0.104	-9.772	-0.030548	0.079346	-0.062243	-0.426106	2.472318	57.632358	1892.874	13:52.2	3/16/2024	42.874
0.441	0.084	-9.803	-0.040915	0.074228	-0.064287	-0.425218	2.472145	57.632317	1892.888	13:52.2	3/16/2024	42.888
0.449	0.063	-9.833	-0.051282	0.069111	-0.06633	-0.42433	2.471973	57.632269	1892.902	13:52.3	3/16/2024	42.902
0.457	0.042	-9.864	-0.061649	0.063993	-0.068374	-0.423442	2.4718	57.632235	1892.916	13:52.3	3/16/2024	42.916
0.466	0.021	-9.895	-0.072016	0.058875	-0.070418	-0.422554	2.471627	57.63218	1892.93	13:52.3	3/16/2024	42.93
0.435	0.041	-9.837	0.007322	0.046768	-0.102957	-0.421665	2.471454	57.632153	1892.944	13:52.3	3/16/2024	42.944
0.397	0.046	-9.613	0.049981	0.083271	-0.072403	-0.422245	2.471685	57.632241	1892.958	13:52.3	3/16/2024	42.958
0.43	0.063	-9.763	-0.149506	-0.0173	0.006344	-0.423876	2.472151	57.632371	1892.972	13:52.3	3/16/2024	42.972
0.435	-0.024	-9.753	-0.053878	-0.012151	-0.050533	-0.42521	2.472218	57.631832	1892.986	13:52.3	3/16/2024	42.986
0.449	0.135	-9.821	0.045087	-0.059455	-0.048525	-0.424973	2.472188	57.631326	1893	13:52.4	3/16/2024	43
0.469	0.041	-9.869	0.0594	0.068857	-0.068531	-0.424272	2.471933	57.631101	1893.014	13:52.4	3/16/2024	43.014
0.463	0.055	-9.835	0.149643	0.098737	-0.039501	-0.423988	2.471216	57.631517	1893.028	13:52.4	3/16/2024	43.028
0.416	0.059	-9.782	-0.0702	0.067401	-0.027133	-0.424465	2.471004	57.631845	1893.042	13:52.4	3/16/2024	43.042
0.43	0.105	-9.811	0.020853	0.02015	-0.004148	-0.424859	2.470952	57.63218	1893.056	13:52.4	3/16/2024	43.056
0.454	0.169	-9.776	-0.104365	0.078698	-0.044935	-0.424976	2.471002	57.632583	1893.07	13:52.4	3/16/2024	43.07
0.46	0.134	-9.855	-0.094764	0.035869	-0.045403	-0.424261	2.471178	57.631955	1893.084	13:52.4	3/16/2024	43.084
0.466	0.098	-9.934	-0.085163	-0.006959	-0.045872	-0.423546	2.471354	57.631326	1893.098	13:52.4	3/16/2024	43.098
0.413	-0.003	-9.766	0.054172	0.076401	-0.096413	-0.422921	2.471541	57.630746	1893.112	13:52.5	3/16/2024	43.112
0.415	0.09	-9.733	-0.102805	0.054621	-0.03746	-0.422831	2.471796	57.630486	1893.126	13:52.5	3/16/2024	43.126
0.444	0.024	-9.735	0.055136	-0.006074	-0.03492	-0.422771	2.471201	57.630343	1893.14	13:52.5	3/16/2024	43.14
0.442	0.055	-9.705	-0.058029	-0.059821	-0.021432	-0.422726	2.470627	57.630227	1893.154	13:52.5	3/16/2024	43.154
0.487	-0.013	-9.741	0.022535	-0.0115	-0.048775	-0.422688	2.470953	57.630022	1893.168	13:52.5	3/16/2024	43.168
0.441	0.025	-9.913	-0.043143	-0.014633	-0.027507	-0.423201	2.470943	57.630329	1893.182	13:52.5	3/16/2024	43.182
0.447	-0.054	-9.784	-0.002548	0.0739	-0.023302	-0.42362	2.470758	57.631121	1893.196	13:52.5	3/16/2024	43.196
0.41	0.152	-9.813	0.018981	-0.076393	0.058106	-0.423792	2.470416	57.632446	1893.21	13:52.6	3/16/2024	43.21
0.421	0.142	-9.813	0.021667	-0.062634	0.046648	-0.4236	2.470011	57.632364	1893.224	13:52.6	3/16/2024	43.224
0.432	0.131	-9.814	0.024353	-0.048875	0.035191	-0.423408	2.469607	57.632276	1893.238	13:52.6	3/16/2024	43.238
0.443	0.12	-9.814	0.027039	-0.035116	0.023733	-0.423217	2.469203	57.632187	1893.252	13:52.6	3/16/2024	43.252
0.454	0.109	-9.814	0.029725	-0.021357	0.012276	-0.423025	2.468799	57.632105	1893.266	13:52.6	3/16/2024	43.266
0.465	0.098	-9.814	0.03241	-0.007598	0.000818	-0.422833	2.468394	57.632009	1893.28	13:52.6	3/16/2024	43.28
0.476	0.087	-9.814	0.035096	0.006161	-0.010639	-0.422641	2.46799	57.631934	1893.294	13:52.6	3/16/2024	43.294
0.438	0.163	-9.782	-0.084814	-0.011767	-0.039806	-0.422449	2.467586	57.631852	1893.308	13:52.7	3/16/2024	43.308
0.449	0.11	-9.574	0.039335	0.02003	-0.081581	-0.421832	2.469015	57.631101	1893.322	13:52.7	3/16/2024	43.322
0.426	0.087	-9.74	-0.093539	-0.01053	-0.065579	-0.421274	2.470182	57.630411	1893.336	13:52.7	3/16/2024	43.336
0.494	-0.066	-9.813	0.02096	0.064025	-0.062267	-0.420887	2.470592	57.629947	1893.35	13:52.7	3/16/2024	43.35
0.415	0.002	-9.78	-0.035426	0.008276	-0.013783	-0.421209	2.470516	57.630643	1893.364	13:52.7	3/16/2024	43.364
0.443	0.01	-9.739	-0.012901	0.024257	0.015635	-0.422098	2.470123	57.631668	1893.378	13:52.7	3/16/2024	43.378
0.425	0.035	-9.846	-0.02111	0.007071	0.007572	-0.423218	2.469537	57.632767	1893.392	13:52.7	3/16/2024	43.392
0.46	0.03	-9.684	0.048914	0.054855	-0.039834	-0.423184	2.469222	57.632774	1893.406	13:52.8	3/16/2024	43.406
0.438	0.183	-9.796	-0.081034	-0.031239	-0.037971	-0.422482	2.469668	57.632528	1893.42	13:52.8	3/16/2024	43.42
0.471	-0.011	-9.81	-0.024367	0.029639	-0.047243	-0.421968	2.469819	57.632337	1893.434	13:52.8	3/16/2024	43.434
0.466	0.026	-9.824	-0.020784	0.004043	-0.039378	-0.422593	2.468472	57.63246	1893.448	13:52.8	3/16/2024	43.448
0.457	0.086	-9.84	-0.022893	-0.007502	-0.029909	-0.423217	2.467126	57.632603	1893.462	13:52.8	3/16/2024	43.462
0.444	0.157	-9.739	0.020653	0.056966	-0.041548	-0.42327	2.466903	57.632474	1893.476	13:52.8	3/16/2024	43.476
0.455	0.152	-9.621	-0.061945	0.098183	-0.082442	-0.422557	2.468179	57.631996	1893.49	13:52.8	3/16/2024	43.49
0.428	0.161	-9.766	-0.031562	0.073063	-0.036112	-0.421386	2.469113	57.63149	1893.504	13:52.9	3/16/2024	43.504
0.434	0.076	-9.863	-0.12371	0.011167	-0.00823	-0.420666	2.469107	57.631524	1893.518	13:52.9	3/16/2024	43.518
0.424	0.091	-9.697	0.026075	0.027712	0.008329	-0.420454	2.468486	57.6319	1893.532	13:52.9	3/16/2024	43.532
0.426	0.071	-9.748	-0.088248	-0.052469	-0.030445	-0.421267	2.4684	57.63177	1893.546	13:52.9	3/16/2024	43.546
0.546	-0.025	-9.895	0.042056	0.026591	-0.037807	-0.421563	2.468324	57.631763	1893.56	13:52.9	3/16/2024	43.56
0.474	0.002	-9.836	-0.111458	0.100548	-0.066934	-0.421653	2.46825	57.631797	1893.574	13:52.9	3/16/2024	43.574
0.466	0.029	-9.82	-0.072783	0.103992	-0.058705	-0.421743	2.468176	57.631838	1893.588	13:52.9	3/16/2024	43.588
0.458	0.056	-9.804	-0.034108	0.107437	-0.050476	-0.421833	2.468103	57.631873	1893.602	13:53.0	3/16/2024	43.602
0.45	0.083	-9.788	0.004566	0.110881	-0.042247	-0.421923	2.46803	57.631893	1893.616	13:53.0	3/16/2024	43.616
0.442	0.11	-9.773	0.043241	0.114325	-0.034018	-0.422012	2.467956	57.631941	1893.63	13:53.0	3/16/2024	43.63
0.434	0.137	-9.757	0.081916	0.11777	-0.025789	-0.422102	2.467882	57.631982	1893.644	13:53.0	3/16/2024	43.644
0.426	0.164	-9.741	0.120591	0.121214	-0.01756	-0.422192	2.467809	57.632009	1893.658	13:53.0	3/16/2024	43.658
0.449	0.025	-9.833	0.00429	0.0929	-0.090588	-0.422125	2.467706	57.632064	1893.672	13:53.0	3/16/2024	43.672
0.438	0.13	-9.808	-0.013357	0.021076	-0.032681	-0.42112	2.467428	57.632241	1893.686	13:53.0	3/16/2024	43.686
0.458	0.134	-9.686	-0.085049	0.026507	-0.022265	-0.419908	2.467948	57.631852	1893.7	13:53.1	3/16/2024	43.7
0.457	0.122	-9.772	0.004226	-0.00888	-0.057877	-0.419147	2.468321	57.631429	1893.714	13:53.1	3/16/2024	43.714
0.47	0.016	-9.92	-0.088297	0.04607	-0.065243	-0.419719	2.467528	57.631504	1893.728	13:53.1	3/16/2024	43.728
0.384	0.084	-9.665	0.073174	0.169293	-0.088759	-0.420199	2.468514	57.631231	1893.742	13:53.1	3/16/2024	43.742
0.4	0.089	-9.677	-0.091879	0.023453	-0.048562	-0.420409	2.469403	57.631183	1893.756	13:53.1	3/16/2024	43.756
0.482	-0.036	-9.782	0.033294	0.010169	0.050652	-0.420281	2.469768	57.631531	1893.77	13:53.1	3/16/2024	43.77
0.432	0.068	-9.769	-0.066517	-0.006075	-0.024449	-0.420383	2.469532	57.631975	1893.784	13:53.1	3/16/2024	43.784
0.442	0.106	-9.819	-0.013696	-0.015552	-0.019439	-0.421298	2.468724	57.632323	1893.798	13:53.1	3/16/2024	43.798
0.424	0.057	-9.885	-0.054401	0.027647	0.030532	-0.422678	2.467791	57.632672	1893.812	13:53.2	3/16/2024	43.812
0.436	0.014	-9.77	0.002859	0.068185	-0.025184	-0.423196	2.468692	57.633293	1893.826	13:53.2	3/16/2024	43.826
0.441	0.153	-9.914	-0.07913	-0.082669	-0.057826	-0.423699	2.468665	57.633888	1893.84	13:53.2	3/16/2024	43.84
0.445	0.058	-9.801	-0.016257	0.051126	-0.022223	-0.423634	2.468405	57.634297	1893.854	13:53.2	3/16/2024	43.854
0.4	0.25	-9.667	0.06728	0.07338	-0.041029	-0.422163	2.468491	57.634161	1893.868	13:53.2	3/16/2024	43.868
0.47	0.084	-9.734	-0.056215	0.024936	-0.054744	-0.421993	2.468869	57.633498	1893.882	13:53.2	3/16/2024	43.882
0.424	0.021	-9.84	0.033621	0.049557	-0.027008	-0.422596	2.468988	57.633075	1893.896	13:53.2	3/16/2024	43.896
0.476	0.02	-9.787	-0.126609	0.11906	-0.039568	-0.423939	2.468701	57.633075	1893.91	13:53.3	3/16/2024	43.91
0.473	0.035	-9.775	-0.092303	0.118412	-0.046389	-0.42389	2.468932	57.633198	1893.924	13:53.3	3/16/2024	43.924
0.47	0.051	-9.764	-0.057997	0.117765	-0.05321	-0.423841	2.469163	57.633307	1893.938	13:53.3	3/16/2024	43.938
0.467	0.066	-9.752	-0.023691	0.117117	-0.060031	-0.423792	2.469393	57.633423	1893.952	13:53.3	3/16/2024	43.952
0.463	0.081	-9.741	0.010615	0.116469	-0.066851	-0.423743	2.469624	57.633532	1893.966	13:53.3	3/16/2024	43.966
0.46	0.097	-9.729	0.044921	0.115822	-0.073672	-0.423694	2.469856	57.633655	1893.98	13:53.3	3/16/2024	43.98
0.457	0.112	-9.718	0.079228	0.115174	-0.080493	-0.423645	2.470086	57.633771	1893.994	13:53.3	3/16/2024	43.994
0.454	0.128	-9.707	0.113534	0.114526	-0.087314	-0.423596	2.470317	57.633881	1894.008	13:53.4	3/16/2024	44.008
0.451	0.143	-9.695	0.14784	0.113879	-0.094135	-0.423547	2.470548	57.633997	1894.022	13:53.4	3/16/2024	44.022
0.451	0.133	-9.663	0.06448	0.079354	-0.093879	-0.423792	2.470939	57.633696	1894.036	13:53.4	3/16/2024	44.036
0.449	0.174	-9.904	-0.057269	-0.070648	-0.045127	-0.424431	2.471544	57.632843	1894.05	13:53.4	3/16/2024	44.05
0.462	-0.022	-9.911	-0.075545	0.044913	-0.074898	-0.424986	2.470712	57.632651	1894.064	13:53.4	3/16/2024	44.064
0.421	0.151	-9.831	0.028102	0.077787	-0.032154	-0.424579	2.469693	57.632672	1894.078	13:53.4	3/16/2024	44.078
0.441	0.127	-9.809	-0.014588	0.030155	-0.061117	-0.423498	2.468754	57.632795	1894.092	13:53.4	3/16/2024	44.092
0.439	0.117	-9.697	0.000099	0.047525	-0.041531	-0.42271	2.469136	57.63259	1894.106	13:53.5	3/16/2024	44.106
0.446	0.094	-9.568	-0.086011	-0.029223	-0.09963	-0.422235	2.470142	57.632351	1894.12	13:53.5	3/16/2024	44.12
0.43	0.08	-9.794	-0.052341	0.037183	-0.031067	-0.422141	2.470962	57.632207	1894.134	13:53.5	3/16/2024	44.134
0.424	-0.03	-9.815	-0.128359	0.02281	0.012094	-0.422687	2.470694	57.632378	1894.148	13:53.5	3/16/2024	44.148
0.406	0.058	-9.723	0.018043	0.014081	-0.03536	-0.42334	2.470602	57.632535	1894.162	13:53.5	3/16/2024	44.162
